user_id,user_segment,age_group,gender,location,membership_tier,clv_category,account_age_days,preferred_device,product_id,product_name,category,brand,listed_price_inr,interaction_type,interaction_date,interaction_hour,day_of_week,is_weekend,referral_source,session_duration_sec,pages_visited,images_viewed,video_played,compare_flag,browsing_count,scroll_depth_pct,purchase,discount_pct,final_price_inr,payment_method,returned,review_given,rating,satisfaction_score,recommended_flag,rec_algorithm
U01330,home_maker,18-24,F,Surat,Silver,Medium,1418,Desktop,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,purchase,2022-09-13,22,Tuesday,0,Paid Ad,516,30,8,1,0,25,99,1,15,1104.15,EMI,0,1,5,4.0,0,
U00264,kitchen_chef,18-24,M,Kolkata,Platinum,Very High,1502,Smart TV App,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,purchase,2023-12-13,17,Wednesday,0,Email Campaign,628,2,9,1,0,10,15,1,20,3039.2,Wallet,0,1,4,4.0,0,
U04505,budget_shopper,25-34,M,Jaipur,Silver,Medium,1342,Tablet,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,view,2022-06-08,13,Wednesday,0,Referral,725,8,9,0,0,6,62,0,0,,,0,1,4,,0,
U04509,budget_shopper,25-34,M,Hyderabad,Silver,Medium,97,Desktop,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2022-07-08,11,Friday,0,Push Notification,497,26,2,0,1,15,77,0,0,,,0,1,2,,0,
U04601,tech_enthusiast,35-44,M,Lucknow,Gold,High,1652,Mobile,P115,True Wireless Earbuds,Electronics,boAt,4999,view,2022-03-17,12,Thursday,0,Referral,764,12,6,0,0,10,69,0,0,,,0,0,4,,1,Hybrid
U01088,premium_shopper,45-54,F,Nagpur,Bronze,Low,896,Desktop,P111,"Laptop 13.3""",Electronics,Apple,74999,add_to_cart,2023-03-05,9,Sunday,1,Paid Ad,678,3,5,0,0,5,93,0,0,,,0,1,4,,1,Hybrid
U03743,home_maker,35-44,F,Surat,Gold,High,681,Smart TV App,P212,Iron,Home Appliances,Philips,1799,view,2022-05-21,11,Saturday,1,Social Media,195,17,8,0,0,3,59,0,0,,,0,0,4,,1,Hybrid
U04827,smart_home_lover,18-24,M,Bhopal,Bronze,Low,1111,Tablet,P604,Facial Steamer,Personal Care,Nova,1599,purchase,2023-08-23,15,Wednesday,0,Organic Search,224,28,9,1,0,15,72,1,20,1279.2,Net Banking,1,1,4,1.0,0,
U02742,home_maker,18-24,M,Indore,Bronze,Low,1219,Smart TV App,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2022-01-10,9,Monday,0,Email Campaign,180,6,5,1,0,5,56,0,0,,,0,1,5,,1,Content-Based
U03999,all_rounder,45-54,M,Visakhapatnam,Gold,High,1577,Mobile,P401,Smart Doorbell,Smart Home,Ring,7999,view,2023-03-07,2,Tuesday,0,Email Campaign,421,24,2,0,0,16,77,0,0,,,0,1,5,,1,Trending
U00017,tech_enthusiast,18-24,F,Bangalore,Silver,Medium,1652,Smart TV App,P403,Security Camera 1080p,Smart Home,TP-Link,3499,add_to_cart,2024-09-08,12,Sunday,1,Referral,729,5,8,1,0,13,35,0,0,,,0,0,4,,0,
U00461,all_rounder,18-24,F,Visakhapatnam,Gold,High,1372,Smart TV App,P110,"Laptop 15.6""",Electronics,HP,58999,wishlist,2023-04-03,12,Monday,0,Organic Search,222,5,6,0,0,18,53,0,0,,,0,0,4,,0,
U02395,premium_shopper,25-34,F,Kolkata,Silver,Medium,702,Desktop,P205,Microwave 20L,Home Appliances,IFB,7999,view,2022-12-05,17,Monday,0,Paid Ad,700,10,1,0,0,22,83,0,0,,,0,1,4,,1,Hybrid
U00561,tech_enthusiast,25-34,F,Ahmedabad,Bronze,Low,392,Tablet,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2022-01-09,17,Sunday,1,Paid Ad,365,11,8,0,0,24,45,0,0,,,0,0,5,,0,
U03467,tech_enthusiast,18-24,F,Chennai,Bronze,Low,441,Desktop,P401,Smart Doorbell,Smart Home,Ring,7999,view,2024-02-19,5,Monday,0,Direct,163,1,6,0,0,24,91,0,0,,,0,1,4,,1,Collaborative Filtering
U02853,tech_enthusiast,18-24,F,Surat,Platinum,Very High,1702,Desktop,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,purchase,2024-06-20,5,Thursday,0,Paid Ad,472,9,8,0,0,1,14,1,20,1039.2,Net Banking,0,0,4,8.0,0,
U00725,all_rounder,35-44,M,Surat,Silver,Medium,1616,Smart TV App,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,add_to_cart,2024-10-11,18,Friday,0,Push Notification,262,30,6,0,0,24,92,0,0,,,0,1,4,,1,Content-Based
U03931,all_rounder,45-54,Other,Kolkata,Platinum,Very High,1487,Smart TV App,P102,"Smart TV 43""",Electronics,LG,32999,view,2023-06-19,22,Monday,0,Referral,295,15,1,0,1,22,24,0,0,,,0,1,5,,0,
U02613,kitchen_chef,25-34,F,Nagpur,Silver,Medium,581,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2024-12-17,12,Tuesday,0,Paid Ad,673,14,5,0,0,3,98,0,0,,,0,0,5,,0,
U04834,tech_enthusiast,45-54,F,Bangalore,Bronze,Low,965,Tablet,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2024-07-25,16,Thursday,0,Email Campaign,35,22,0,0,1,23,42,0,0,,,0,1,4,,0,
U01111,kitchen_chef,35-44,F,Chennai,Silver,Medium,866,Desktop,P504,Dumbbell Set 20kg,Fitness,Kore,4999,purchase,2023-08-31,20,Thursday,0,Push Notification,396,8,5,0,0,12,35,1,25,3749.25,Credit Card,0,0,4,6.0,0,
U01227,kitchen_chef,35-44,M,Ahmedabad,Platinum,Very High,702,Mobile,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,add_to_cart,2022-10-31,14,Monday,0,Direct,97,1,9,1,0,13,85,0,0,,,0,0,4,,1,Content-Based
U00316,home_maker,35-44,F,Hyderabad,Silver,Medium,1203,Mobile,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,view,2024-06-19,19,Wednesday,0,Organic Search,56,28,3,0,0,13,11,0,0,,,0,0,4,,1,New Arrival
U02160,budget_shopper,45-54,M,Jaipur,Bronze,Low,1704,Desktop,P110,"Laptop 15.6""",Electronics,HP,58999,add_to_cart,2022-04-18,19,Monday,0,Push Notification,102,28,5,0,0,5,27,0,0,,,0,0,5,,0,
U01281,tech_enthusiast,18-24,M,Jaipur,Bronze,Low,1225,Mobile,P505,Resistance Bands Set,Fitness,Strauss,799,view,2024-10-11,12,Friday,0,Push Notification,365,3,7,0,0,22,56,0,0,,,0,1,3,,0,
U01135,tech_enthusiast,45-54,F,Nagpur,Gold,High,665,Desktop,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,add_to_cart,2024-08-18,12,Sunday,1,Organic Search,827,25,1,0,0,5,82,0,0,,,0,1,3,,1,Trending
U04111,home_maker,45-54,M,Lucknow,Bronze,Low,1408,Smart TV App,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,view,2023-10-10,10,Tuesday,0,Paid Ad,814,15,1,0,1,15,72,0,0,,,0,0,4,,0,
U02359,kitchen_chef,18-24,F,Visakhapatnam,Gold,High,922,Smart TV App,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,add_to_cart,2023-01-01,5,Sunday,1,Paid Ad,445,14,7,0,0,13,72,0,0,,,0,1,4,,0,
U02592,tech_enthusiast,45-54,F,Surat,Bronze,Low,1621,Tablet,P402,Smart Lock,Smart Home,Yale,12999,add_to_cart,2024-07-26,10,Friday,0,Organic Search,139,9,1,0,0,17,38,0,0,,,0,0,5,,0,
U00629,fitness_freak,35-44,M,Indore,Silver,Medium,1002,Mobile,P504,Dumbbell Set 20kg,Fitness,Kore,4999,wishlist,2024-02-22,12,Thursday,0,Direct,794,30,2,0,0,4,17,0,0,,,0,0,4,,1,Content-Based
U04564,budget_shopper,18-24,M,Hyderabad,Bronze,Low,123,Tablet,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,wishlist,2022-05-14,8,Saturday,1,Email Campaign,574,29,6,0,0,17,14,0,0,,,0,0,5,,1,Hybrid
U03039,budget_shopper,25-34,Other,Surat,Gold,High,1345,Tablet,P212,Iron,Home Appliances,Philips,1799,purchase,2022-01-07,14,Friday,0,Organic Search,124,21,2,0,1,12,86,1,25,1349.25,Credit Card,1,0,4,1.0,1,Hybrid
U00920,home_maker,45-54,M,Pune,Platinum,Very High,1428,Mobile,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,view,2022-02-04,11,Friday,0,Direct,573,30,10,0,0,4,83,0,0,,,0,0,4,,0,
U01164,tech_enthusiast,25-34,M,Ahmedabad,Bronze,Low,881,Smart TV App,P604,Facial Steamer,Personal Care,Nova,1599,purchase,2023-12-14,11,Thursday,0,Paid Ad,704,9,1,0,1,5,64,1,20,1279.2,COD,0,0,4,5.0,0,
U02912,tech_enthusiast,35-44,F,Chennai,Gold,High,1157,Mobile,P111,"Laptop 13.3""",Electronics,Apple,74999,add_to_cart,2023-08-15,21,Tuesday,0,Organic Search,739,11,4,0,1,6,51,0,0,,,0,1,4,,1,Content-Based
U02193,all_rounder,55+,F,Hyderabad,Gold,High,1536,Desktop,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,view,2024-09-29,6,Sunday,1,Social Media,731,9,10,0,0,14,42,0,0,,,0,0,5,,0,
U03765,all_rounder,18-24,M,Indore,Bronze,Low,590,Smart TV App,P115,True Wireless Earbuds,Electronics,boAt,4999,add_to_cart,2023-03-15,21,Wednesday,0,Organic Search,354,22,1,1,0,17,78,0,0,,,0,0,4,,0,
U03308,all_rounder,25-34,F,Lucknow,Platinum,Very High,621,Mobile,P113,Smartphone Lite,Electronics,Realme,19999,purchase,2023-05-30,11,Tuesday,0,Organic Search,790,10,3,1,0,1,15,1,30,13999.3,EMI,0,0,4,4.0,0,
U04752,tech_enthusiast,45-54,M,Pune,Silver,Medium,1053,Smart TV App,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2022-09-01,19,Thursday,0,Referral,342,11,1,1,0,10,67,0,0,,,0,1,5,,1,New Arrival
U00558,fitness_freak,55+,M,Bhopal,Bronze,Low,139,Mobile,P402,Smart Lock,Smart Home,Yale,12999,view,2023-12-19,11,Tuesday,0,Direct,689,10,4,1,0,15,32,0,0,,,0,1,4,,0,
U02643,fitness_freak,45-54,F,Hyderabad,Silver,Medium,336,Mobile,P211,Ceiling Fan,Home Appliances,Havells,2499,wishlist,2024-11-30,15,Saturday,1,Direct,827,28,7,0,0,2,53,0,0,,,0,1,3,,1,New Arrival
U03254,tech_enthusiast,45-54,F,Hyderabad,Bronze,Low,1329,Desktop,P504,Dumbbell Set 20kg,Fitness,Kore,4999,view,2022-04-06,6,Wednesday,0,Organic Search,335,14,7,1,0,21,93,0,0,,,0,1,3,,0,
U02927,budget_shopper,18-24,M,Surat,Bronze,Low,133,Tablet,P505,Resistance Bands Set,Fitness,Strauss,799,view,2022-04-23,18,Saturday,1,Push Notification,360,16,3,0,0,22,46,0,0,,,0,1,5,,1,Content-Based
U04447,premium_shopper,45-54,F,Delhi,Bronze,Low,1021,Smart TV App,P502,Exercise Bike,Fitness,Cockatoo,18999,wishlist,2023-10-25,18,Wednesday,0,Direct,276,28,4,0,0,1,56,0,0,,,0,1,3,,0,
U03812,kitchen_chef,45-54,F,Bangalore,Bronze,Low,1078,Smart TV App,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,wishlist,2022-06-22,16,Wednesday,0,Push Notification,348,14,7,1,1,16,17,0,0,,,0,0,5,,0,
U00736,smart_home_lover,25-34,Other,Nagpur,Silver,Medium,1240,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2023-02-20,16,Monday,0,Social Media,16,21,8,0,0,18,20,0,0,,,0,1,3,,0,
U02089,all_rounder,55+,F,Jaipur,Silver,Medium,1580,Desktop,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,purchase,2023-01-24,9,Tuesday,0,Email Campaign,446,27,1,0,0,19,28,1,10,3419.1,UPI,0,1,3,10.0,0,
U01761,home_maker,45-54,M,Bangalore,Platinum,Very High,115,Desktop,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2023-05-30,8,Tuesday,0,Organic Search,524,16,5,0,0,2,93,0,0,,,0,0,3,,0,
U04448,fitness_freak,45-54,M,Surat,Gold,High,886,Tablet,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2023-02-08,16,Wednesday,0,Email Campaign,726,15,1,1,0,8,66,0,0,,,0,0,4,,1,Trending
U04899,kitchen_chef,45-54,M,Pune,Bronze,Low,269,Mobile,P501,Treadmill,Fitness,PowerMax,32999,view,2024-11-09,17,Saturday,1,Organic Search,610,23,5,0,0,16,97,0,0,,,0,0,4,,1,New Arrival
U04732,home_maker,55+,M,Ahmedabad,Silver,Medium,1717,Desktop,P204,Refrigerator 500L,Home Appliances,Samsung,54999,add_to_cart,2023-01-30,9,Monday,0,Push Notification,819,3,9,1,0,13,16,0,0,,,0,0,4,,0,
U00225,all_rounder,55+,M,Kolkata,Bronze,Low,400,Desktop,P110,"Laptop 15.6""",Electronics,HP,58999,view,2022-10-26,14,Wednesday,0,Direct,126,28,2,0,0,1,14,0,0,,,0,0,3,,1,Collaborative Filtering
U00289,home_maker,55+,M,Kolkata,Platinum,Very High,1544,Tablet,P307,Food Processor,Kitchen Appliances,Inalsa,6999,add_to_cart,2023-05-02,12,Tuesday,0,Paid Ad,289,2,5,0,0,2,42,0,0,,,0,0,4,,1,Hybrid
U01796,tech_enthusiast,55+,F,Bangalore,Bronze,Low,1234,Smart TV App,P102,"Smart TV 43""",Electronics,LG,32999,purchase,2023-02-20,17,Monday,0,Email Campaign,826,30,1,0,0,25,25,1,0,32999.0,Debit Card,0,1,5,10.0,1,Trending
U00042,all_rounder,55+,M,Lucknow,Bronze,Low,197,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,wishlist,2023-09-30,6,Saturday,1,Email Campaign,308,21,4,1,0,25,34,0,0,,,0,1,3,,1,New Arrival
U04987,all_rounder,35-44,F,Lucknow,Bronze,Low,1789,Mobile,P505,Resistance Bands Set,Fitness,Strauss,799,view,2024-06-22,18,Saturday,1,Push Notification,746,24,9,0,0,4,71,0,0,,,0,1,4,,1,Trending
U03424,kitchen_chef,25-34,F,Bangalore,Bronze,Low,189,Tablet,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,view,2023-06-21,7,Wednesday,0,Push Notification,31,4,4,0,1,4,69,0,0,,,0,0,4,,1,Collaborative Filtering
U00543,home_maker,45-54,M,Bhopal,Silver,Medium,468,Desktop,P211,Ceiling Fan,Home Appliances,Havells,2499,view,2023-06-15,18,Thursday,0,Email Campaign,897,9,10,1,1,15,46,0,0,,,0,1,4,,0,
U03749,budget_shopper,55+,F,Visakhapatnam,Gold,High,1295,Smart TV App,P211,Ceiling Fan,Home Appliances,Havells,2499,purchase,2024-07-28,17,Sunday,1,Referral,255,17,0,1,0,2,23,1,15,2124.15,COD,0,0,2,8.0,0,
U03713,premium_shopper,55+,F,Nagpur,Silver,Medium,596,Mobile,P211,Ceiling Fan,Home Appliances,Havells,2499,add_to_cart,2024-01-24,13,Wednesday,0,Direct,819,17,2,0,1,1,38,0,0,,,0,1,4,,1,New Arrival
U04628,smart_home_lover,25-34,F,Chennai,Gold,High,1692,Tablet,P204,Refrigerator 500L,Home Appliances,Samsung,54999,add_to_cart,2022-01-23,21,Sunday,1,Push Notification,567,9,6,0,0,11,52,0,0,,,0,1,4,,1,New Arrival
U02089,all_rounder,55+,F,Jaipur,Silver,Medium,1580,Desktop,P603,Electric Toothbrush,Personal Care,Oral-B,4499,add_to_cart,2024-04-20,16,Saturday,1,Push Notification,591,18,1,0,0,10,51,0,0,,,0,0,5,,0,
U04910,tech_enthusiast,18-24,F,Surat,Silver,Medium,1345,Mobile,P402,Smart Lock,Smart Home,Yale,12999,purchase,2023-03-29,5,Wednesday,0,Push Notification,98,19,1,1,0,15,67,1,10,11699.1,Credit Card,0,1,4,4.0,1,Content-Based
U02931,home_maker,25-34,M,Bhopal,Bronze,Low,1494,Desktop,P201,Washing Machine 7kg,Home Appliances,LG,28999,view,2023-10-26,9,Thursday,0,Social Media,891,27,5,0,0,5,38,0,0,,,0,1,3,,1,Trending
U04975,kitchen_chef,45-54,M,Mumbai,Bronze,Low,911,Tablet,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,view,2024-12-01,6,Sunday,1,Paid Ad,644,2,3,0,0,15,32,0,0,,,0,0,5,,0,
U04033,kitchen_chef,45-54,M,Chennai,Gold,High,836,Desktop,P305,Toaster Oven,Kitchen Appliances,Bajaj,3499,wishlist,2022-11-14,5,Monday,0,Referral,83,29,4,0,0,9,79,0,0,,,0,1,4,,1,Content-Based
U01054,budget_shopper,55+,F,Indore,Silver,Medium,631,Smart TV App,P403,Security Camera 1080p,Smart Home,TP-Link,3499,add_to_cart,2022-11-19,14,Saturday,1,Push Notification,345,21,10,0,0,5,90,0,0,,,0,0,4,,0,
U02494,kitchen_chef,55+,F,Lucknow,Bronze,Low,64,Desktop,P211,Ceiling Fan,Home Appliances,Havells,2499,wishlist,2024-12-20,10,Friday,0,Social Media,654,10,7,0,1,10,45,0,0,,,0,0,5,,1,Trending
U03824,home_maker,45-54,F,Lucknow,Bronze,Low,241,Tablet,P112,Smartphone Pro,Electronics,Apple,89999,purchase,2024-05-01,12,Wednesday,0,Push Notification,630,1,3,0,0,15,46,1,5,85499.05,Wallet,0,1,3,3.0,0,
U00231,home_maker,25-34,M,Visakhapatnam,Silver,Medium,1731,Smart TV App,P307,Food Processor,Kitchen Appliances,Inalsa,6999,wishlist,2022-01-09,12,Sunday,1,Social Media,421,14,7,1,0,18,25,0,0,,,0,1,5,,0,
U04162,all_rounder,18-24,M,Ahmedabad,Bronze,Low,1670,Tablet,P204,Refrigerator 500L,Home Appliances,Samsung,54999,view,2024-11-18,9,Monday,0,Paid Ad,642,4,3,1,0,13,40,0,0,,,0,1,4,,1,Content-Based
U04160,home_maker,25-34,M,Delhi,Bronze,Low,1148,Smart TV App,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,purchase,2024-04-09,19,Tuesday,0,Organic Search,158,16,1,0,0,13,31,1,10,4499.1,UPI,0,0,5,2.0,1,Collaborative Filtering
U00270,tech_enthusiast,35-44,F,Delhi,Silver,Medium,375,Desktop,P111,"Laptop 13.3""",Electronics,Apple,74999,purchase,2022-12-03,12,Saturday,1,Paid Ad,127,8,2,0,0,12,98,1,10,67499.1,EMI,0,0,5,1.0,0,
U00343,kitchen_chef,45-54,F,Bangalore,Bronze,Low,552,Desktop,P115,True Wireless Earbuds,Electronics,boAt,4999,view,2024-06-12,16,Wednesday,0,Email Campaign,458,15,1,1,0,1,72,0,0,,,0,0,3,,0,
U01708,home_maker,55+,F,Indore,Bronze,Low,1504,Desktop,P211,Ceiling Fan,Home Appliances,Havells,2499,add_to_cart,2023-02-22,17,Wednesday,0,Paid Ad,67,8,8,0,0,1,89,0,0,,,0,0,4,,0,
U04898,home_maker,55+,F,Mumbai,Silver,Medium,1350,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,wishlist,2022-08-18,8,Thursday,0,Push Notification,101,1,7,0,0,4,34,0,0,,,0,1,4,,0,
U04025,premium_shopper,35-44,M,Mumbai,Silver,Medium,722,Tablet,P102,"Smart TV 43""",Electronics,LG,32999,view,2024-09-14,8,Saturday,1,Email Campaign,460,26,3,0,1,23,48,0,0,,,0,0,3,,1,Collaborative Filtering
U03785,premium_shopper,35-44,F,Visakhapatnam,Silver,Medium,1822,Smart TV App,P113,Smartphone Lite,Electronics,Realme,19999,view,2022-01-17,23,Monday,0,Referral,735,5,2,0,0,22,18,0,0,,,0,0,5,,1,New Arrival
U04432,home_maker,55+,M,Delhi,Silver,Medium,782,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,purchase,2022-01-25,8,Tuesday,0,Organic Search,285,5,9,0,0,16,37,1,10,1349.1,EMI,0,1,4,9.0,0,
U03896,tech_enthusiast,55+,F,Nagpur,Silver,Medium,520,Smart TV App,P404,Smart Thermostat,Smart Home,Nest,9999,view,2024-04-08,10,Monday,0,Referral,358,12,9,0,1,20,85,0,0,,,0,0,5,,0,
U03505,kitchen_chef,18-24,M,Indore,Bronze,Low,879,Desktop,P118,Gaming Console,Electronics,Sony,49999,view,2023-07-31,10,Monday,0,Referral,666,21,4,1,0,15,13,0,0,,,0,1,4,,1,New Arrival
U02154,all_rounder,18-24,M,Bangalore,Gold,High,249,Desktop,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2024-02-01,10,Thursday,0,Referral,106,2,0,0,0,10,67,0,0,,,0,1,4,,1,Trending
U01754,all_rounder,35-44,M,Nagpur,Silver,Medium,1488,Tablet,P120,Wireless Charger,Electronics,Anker,1999,view,2022-09-16,10,Friday,0,Push Notification,572,1,6,1,1,11,13,0,0,,,0,0,4,,0,
U00703,kitchen_chef,55+,F,Ahmedabad,Bronze,Low,168,Smart TV App,P115,True Wireless Earbuds,Electronics,boAt,4999,view,2022-04-16,15,Saturday,1,Paid Ad,338,15,4,0,0,10,10,0,0,,,0,0,4,,1,New Arrival
U01188,home_maker,55+,M,Mumbai,Gold,High,285,Smart TV App,P502,Exercise Bike,Fitness,Cockatoo,18999,add_to_cart,2023-10-24,23,Tuesday,0,Email Campaign,531,14,9,0,0,11,98,0,0,,,0,1,3,,1,New Arrival
U01413,kitchen_chef,18-24,M,Delhi,Silver,Medium,774,Desktop,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,view,2023-07-21,13,Friday,0,Push Notification,442,10,2,0,0,24,66,0,0,,,0,1,4,,0,
U04635,all_rounder,35-44,F,Kolkata,Bronze,Low,457,Smart TV App,P404,Smart Thermostat,Smart Home,Nest,9999,view,2024-07-22,14,Monday,0,Email Campaign,165,13,2,0,1,9,23,0,0,,,0,0,4,,1,Collaborative Filtering
U02721,tech_enthusiast,55+,F,Mumbai,Gold,High,639,Smart TV App,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,add_to_cart,2022-12-13,15,Tuesday,0,Email Campaign,245,23,3,0,0,3,23,0,0,,,0,1,4,,1,Trending
U01564,budget_shopper,45-54,M,Pune,Bronze,Low,1140,Smart TV App,P603,Electric Toothbrush,Personal Care,Oral-B,4499,add_to_cart,2024-11-09,4,Saturday,1,Email Campaign,278,23,4,0,1,8,35,0,0,,,0,1,4,,0,
U01039,home_maker,55+,M,Nagpur,Bronze,Low,468,Smart TV App,P401,Smart Doorbell,Smart Home,Ring,7999,purchase,2023-09-15,19,Friday,0,Referral,745,16,7,0,1,21,95,1,25,5999.25,EMI,0,1,3,3.0,0,
U03407,home_maker,25-34,F,Lucknow,Gold,High,58,Mobile,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,view,2023-12-28,7,Thursday,0,Email Campaign,359,20,3,0,1,2,66,0,0,,,0,1,4,,0,
U04046,kitchen_chef,25-34,M,Kolkata,Bronze,Low,839,Tablet,P307,Food Processor,Kitchen Appliances,Inalsa,6999,wishlist,2024-03-21,8,Thursday,0,Organic Search,426,23,8,0,0,24,61,0,0,,,0,0,4,,0,
U00225,all_rounder,55+,M,Kolkata,Bronze,Low,400,Desktop,P205,Microwave 20L,Home Appliances,IFB,7999,add_to_cart,2023-08-01,18,Tuesday,0,Paid Ad,413,6,8,0,0,24,62,0,0,,,0,0,4,,0,
U04167,fitness_freak,25-34,F,Delhi,Gold,High,1346,Mobile,P501,Treadmill,Fitness,PowerMax,32999,view,2022-08-04,16,Thursday,0,Email Campaign,485,24,6,1,1,21,96,0,0,,,0,0,4,,0,
U00240,home_maker,18-24,F,Pune,Bronze,Low,1107,Mobile,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2024-11-29,15,Friday,0,Referral,204,4,4,0,1,9,50,0,0,,,0,1,4,,0,
U03245,home_maker,45-54,M,Nagpur,Bronze,Low,1078,Desktop,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2022-04-12,16,Tuesday,0,Social Media,340,6,1,0,0,6,31,0,0,,,0,1,5,,1,Content-Based
U00422,home_maker,35-44,M,Hyderabad,Platinum,Very High,1083,Mobile,P206,Microwave 28L,Home Appliances,LG,11999,wishlist,2023-07-10,18,Monday,0,Organic Search,242,22,7,0,0,3,42,0,0,,,0,1,3,,1,Hybrid
U02316,home_maker,35-44,M,Bangalore,Bronze,Low,1229,Desktop,P114,"Tablet 10""",Electronics,Samsung,32999,view,2023-11-06,9,Monday,0,Referral,628,22,6,0,0,4,92,0,0,,,0,0,4,,0,
U02064,smart_home_lover,18-24,F,Lucknow,Bronze,Low,743,Desktop,P211,Ceiling Fan,Home Appliances,Havells,2499,purchase,2022-06-03,16,Friday,0,Paid Ad,794,14,6,1,0,24,25,1,10,2249.1,EMI,0,0,2,1.0,1,Hybrid
U02013,tech_enthusiast,35-44,F,Jaipur,Platinum,Very High,720,Desktop,P114,"Tablet 10""",Electronics,Samsung,32999,view,2023-12-28,18,Thursday,0,Push Notification,887,22,8,1,1,11,70,0,0,,,0,1,5,,0,
U03220,all_rounder,18-24,M,Pune,Bronze,Low,307,Tablet,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,wishlist,2022-08-30,14,Tuesday,0,Email Campaign,651,12,0,0,0,20,98,0,0,,,0,1,4,,0,
U03948,all_rounder,35-44,M,Bangalore,Silver,Medium,602,Tablet,P603,Electric Toothbrush,Personal Care,Oral-B,4499,view,2024-12-01,9,Sunday,1,Direct,750,26,7,0,1,14,72,0,0,,,0,1,4,,1,Collaborative Filtering
U00210,all_rounder,35-44,M,Delhi,Silver,Medium,1323,Tablet,P201,Washing Machine 7kg,Home Appliances,LG,28999,purchase,2024-11-14,23,Thursday,0,Direct,257,24,0,1,0,6,75,1,0,28999.0,Debit Card,1,0,5,5.0,1,Hybrid
U02731,tech_enthusiast,55+,F,Indore,Bronze,Low,786,Smart TV App,P201,Washing Machine 7kg,Home Appliances,LG,28999,add_to_cart,2024-02-17,17,Saturday,1,Social Media,383,30,8,0,1,23,49,0,0,,,0,1,4,,1,New Arrival
U00784,smart_home_lover,25-34,M,Pune,Gold,High,541,Desktop,P118,Gaming Console,Electronics,Sony,49999,purchase,2024-01-18,17,Thursday,0,Email Campaign,712,21,10,0,0,10,84,1,20,39999.2,Net Banking,0,0,5,5.0,0,
U04180,home_maker,18-24,M,Chennai,Gold,High,1265,Desktop,P210,Air Purifier,Home Appliances,Philips,14999,view,2023-08-31,18,Thursday,0,Push Notification,112,25,6,0,0,20,68,0,0,,,0,1,5,,0,
U01889,all_rounder,55+,F,Mumbai,Bronze,Low,793,Mobile,P505,Resistance Bands Set,Fitness,Strauss,799,purchase,2023-12-07,3,Thursday,0,Paid Ad,847,30,2,1,0,17,51,1,15,679.15,Wallet,0,1,4,5.0,1,Hybrid
U02502,budget_shopper,55+,M,Delhi,Bronze,Low,1623,Tablet,P211,Ceiling Fan,Home Appliances,Havells,2499,view,2023-07-03,20,Monday,0,Social Media,726,18,0,0,0,17,46,0,0,,,0,0,4,,0,
U04107,fitness_freak,45-54,M,Lucknow,Bronze,Low,1501,Tablet,P505,Resistance Bands Set,Fitness,Strauss,799,view,2023-10-03,22,Tuesday,0,Paid Ad,540,5,1,1,0,20,77,0,0,,,0,1,3,,0,
U00332,kitchen_chef,55+,M,Kolkata,Gold,High,536,Smart TV App,P201,Washing Machine 7kg,Home Appliances,LG,28999,view,2022-04-09,20,Saturday,1,Social Media,242,8,3,0,0,19,69,0,0,,,0,1,4,,0,
